model,blend_weight,wave_pp,poll_error_pp,random_mode,random_sd_pp,point_D,point_R,expected_D,expected_R,p_D_control,D_lo70,D_hi70,control_mc_se
Corrected 20%,0.2,4.0,2.0,none,0.0,51,49,51.66135258154839,48.33864741845161,0.7713666666666666,50,53,0.002424597095204495
Corrected 20%,0.2,4.0,3.0,none,0.0,51,49,51.19472545349662,48.80527454650338,0.6701,50,53,0.0027145655883277775
Corrected 20%,0.2,4.0,4.0,none,0.0,51,49,50.71795494273222,49.28204505726778,0.554,49,52,0.00286986643127051
Corrected 20%,0.2,4.0,5.0,none,0.0,51,49,50.23274847601197,49.76725152398803,0.4298666666666667,49,52,0.002858212235853941
Corrected 20%,0.2,5.0,-5.0,none,0.0,55,45,55.111986494541114,44.888013505458886,0.9993666666666666,54,57,0.00014525061356408144
Corrected 20%,0.2,5.0,-4.0,none,0.0,55,45,54.74399468799999,45.25600531200001,0.9982333333333333,53,56,0.00024245587609264652
Corrected 20%,0.2,5.0,-3.0,none,0.0,54,46,54.36467987107435,45.63532012892565,0.9963333333333333,53,56,0.00034896142204271724
Corrected 20%,0.2,5.0,-2.0,none,0.0,54,46,53.97353451041528,46.02646548958472,0.9914666666666667,52,56,0.000531052902435514
Corrected 20%,0.2,5.0,-1.0,none,0.0,53,47,53.57011489210262,46.42988510789738,0.9820666666666666,52,55,0.0007661968608847405
Corrected 20%,0.2,5.0,0.0,none,0.0,53,47,53.154093792596534,46.845906207403466,0.9614666666666667,52,55,0.0011112832755506212
Corrected 20%,0.2,5.0,1.0,none,0.0,53,47,52.72532358021951,47.27467641978049,0.9286333333333333,51,54,0.0014863093616466659
Corrected 20%,0.2,5.0,2.0,none,0.0,52,48,52.28390417080763,47.71609582919237,0.8771333333333333,51,54,0.0018953491225355546
Corrected 20%,0.2,5.0,3.0,none,0.0,51,49,51.83024794054129,48.16975205945871,0.8019666666666667,50,53,0.002300841383945028
Corrected 20%,0.2,5.0,4.0,none,0.0,51,49,51.36513276497746,48.63486723502254,0.7086,50,53,0.0026235220601321424
Corrected 20%,0.2,5.0,5.0,none,0.0,51,49,50.88973517887439,49.11026482112561,0.5957,49,53,0.0028333814309643053
Corrected 20%,0.2,6.0,-5.0,none,0.0,55,45,55.632928047144816,44.367071952855184,0.9999333333333333,54,57,4.7138880704507926e-05
Corrected 20%,0.2,6.0,-4.0,none,0.0,55,45,55.27601507238313,44.72398492761687,0.9995666666666667,54,57,0.00012015899960129327
Corrected 20%,0.2,6.0,-3.0,none,0.0,55,45,54.90836827839023,45.09163172160977,0.9988333333333334,53,56,0.00019708759098055348
Corrected 20%,0.2,6.0,-2.0,none,0.0,54,46,54.52948992540324,45.47051007459676,0.9974,53,56,0.0002940090701548762
Corrected 20%,0.2,6.0,-1.0,none,0.0,54,46,54.13890687234612,45.86109312765388,0.9935,53,56,0.00046395940914408846
Corrected 20%,0.2,6.0,0.0,none,0.0,53,47,53.736203569744504,46.263796430255496,0.9858,52,55,0.0006830900379891363
Corrected 20%,0.2,6.0,1.0,none,0.0,53,47,53.321067578002754,46.678932421997246,0.9696333333333333,52,55,0.0009906989489281831
Corrected 20%,0.2,6.0,2.0,none,0.0,53,47,52.8933461936661,47.1066538063339,0.9417666666666666,51,54,0.001352062772485339
Corrected 20%,0.2,6.0,3.0,none,0.0,52,48,52.453109733354694,47.546890266645306,0.8977,51,54,0.0017496162436374436
Corrected 20%,0.2,6.0,4.0,none,0.0,52,48,52.00071446206947,47.99928553793053,0.8312333333333334,50,54,0.0021624405879228903
Corrected 20%,0.2,6.0,5.0,none,0.0,51,49,51.53685678648907,48.46314321351093,0.7445,50,53,0.0025180663877930887
Corrected 20%,0.2,7.0,-5.0,none,0.0,56,44,56.1472890340208,43.8527109659792,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 20%,0.2,7.0,-4.0,none,0.0,55,45,55.80075785703246,44.19924214296754,0.9999333333333333,54,57,4.7138880704507926e-05
Corrected 20%,0.2,7.0,-3.0,none,0.0,55,45,55.44400182951266,44.55599817048734,0.9997,54,57,9.998499887482572e-05
Corrected 20%,0.2,7.0,-2.0,none,0.0,55,45,55.07654396074659,44.92345603925341,0.9992666666666666,54,57,0.00015628985417652524
Corrected 20%,0.2,7.0,-1.0,none,0.0,55,45,54.69791740727897,45.30208259272103,0.9979333333333333,53,56,0.0002621955730337916
Corrected 20%,0.2,7.0,0.0,none,0.0,54,46,54.307682701114146,45.692317298885854,0.9953333333333333,53,56,0.0003934839636244798
Corrected 20%,0.2,7.0,1.0,none,0.0,54,46,53.90545455714356,46.09454544285644,0.9892,52,55,0.000596751204439506
Corrected 20%,0.2,7.0,2.0,none,0.0,53,47,53.49094040882355,46.50905959117645,0.9766333333333334,52,55,0.0008721747828571124
Corrected 20%,0.2,7.0,3.0,none,0.0,53,47,53.06399033403415,46.93600966596585,0.9533,51,55,0.0012181832100851384
Corrected 20%,0.2,7.0,4.0,none,0.0,52,48,52.62465505552845,47.37534494447155,0.9158333333333334,51,54,0.0016029414513001698
Corrected 20%,0.2,7.0,5.0,none,0.0,52,48,52.17324596214136,47.82675403785864,0.8570666666666666,51,54,0.00202075394803982
Corrected 20%,0.2,8.0,-5.0,none,0.0,57,43,56.6561787884256,43.3438212115744,1.0,55,58,0.0
Corrected 20%,0.2,8.0,-4.0,none,0.0,56,44,56.31947409724603,43.68052590275397,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 20%,0.2,8.0,-3.0,none,0.0,56,44,55.97300111044587,44.02699888955413,0.9999666666666667,54,58,3.3332777773146234e-05
Corrected 20%,0.2,8.0,-2.0,none,0.0,55,45,55.61629227792841,44.38370772207159,0.9998333333333334,54,57,7.452938769122564e-05
Corrected 20%,0.2,8.0,-1.0,none,0.0,55,45,55.24888918522018,44.75111081477982,0.9993,54,57,0.00015269905042272243
Corrected 20%,0.2,8.0,0.0,none,0.0,55,45,54.87035218351642,45.12964781648358,0.9984666666666666,53,56,0.00022590427340079804
Corrected 20%,0.2,8.0,1.0,none,0.0,54,46,54.48027384115483,45.51972615884517,0.9967333333333334,53,56,0.0003294437511703391
Corrected 20%,0.2,8.0,2.0,none,0.0,54,46,54.07830016157456,45.92169983842544,0.9918333333333333,52,56,0.0005196143512972613
Corrected 20%,0.2,8.0,3.0,none,0.0,53,47,53.66416242581271,46.33583757418729,0.9825,52,55,0.0007570501964863352
Corrected 20%,0.2,8.0,4.0,none,0.0,53,47,53.23772032774076,46.76227967225924,0.9632666666666667,52,55,0.0010860324666042526
Corrected 20%,0.2,8.0,5.0,none,0.0,53,47,52.7990142100541,47.2009857899459,0.9312,51,54,0.001461352797923896
Corrected 20%,0.2,9.0,-5.0,none,0.0,57,43,57.16048238720912,42.83951761279088,1.0,56,59,0.0
Corrected 20%,0.2,9.0,-4.0,none,0.0,57,43,56.83312377110532,43.16687622889468,1.0,55,58,0.0
Corrected 20%,0.2,9.0,-3.0,none,0.0,56,44,56.49643854794844,43.50356145205156,1.0,55,58,0.0
Corrected 20%,0.2,9.0,-2.0,none,0.0,56,44,56.14995327393963,43.85004672606037,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 20%,0.2,9.0,-1.0,none,0.0,55,45,55.79320329541445,44.20679670458555,0.9998666666666667,54,57,6.666222207406052e-05
Corrected 20%,0.2,9.0,0.0,none,0.0,55,45,55.425743508951214,44.574256491048786,0.9995,54,57,0.00012906716597698852
Corrected 20%,0.2,9.0,1.0,none,0.0,55,45,55.047157175515096,44.952842824484904,0.9988333333333334,53,57,0.00019708759098055348
Corrected 20%,0.2,9.0,2.0,none,0.0,54,46,54.65706641425924,45.34293358574076,0.9974,53,56,0.0002940090701548762
Corrected 20%,0.2,9.0,3.0,none,0.0,54,46,54.255148502211874,45.744851497788126,0.9936,53,56,0.0004603998262380197
Corrected 20%,0.2,9.0,4.0,none,0.0,53,47,53.84116142332243,46.15883857667757,0.9859333333333333,52,55,0.0006799214551587451
Corrected 20%,0.2,9.0,5.0,none,0.0,53,47,53.41498025392882,46.58501974607118,0.9711666666666666,52,55,0.0009661258065459568
Corrected 20%,0.2,10.0,-5.0,none,0.0,57,43,57.66094783269664,42.33905216730336,1.0,56,59,0.0
Corrected 20%,0.2,10.0,-4.0,none,0.0,57,43,57.34247635388998,42.65752364611002,1.0,56,59,0.0
Corrected 20%,0.2,10.0,-3.0,none,0.0,57,43,57.01513010842429,42.98486989157571,1.0,55,59,0.0
Corrected 20%,0.2,10.0,-2.0,none,0.0,56,44,56.67842543690753,43.32157456309247,1.0,55,58,0.0
Corrected 20%,0.2,10.0,-1.0,none,0.0,56,44,56.33187798459221,43.66812201540779,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 20%,0.2,10.0,0.0,none,0.0,56,44,55.97502066943103,44.02497933056897,0.9999,54,58,5.7732140095441055e-05
Corrected 20%,0.2,10.0,1.0,none,0.0,55,45,55.60741624234768,44.39258375765232,0.9996666666666667,54,57,0.00010539168566545552
Corrected 20%,0.2,10.0,2.0,none,0.0,55,45,55.228666097388135,44.771333902611865,0.9991666666666666,54,57,0.00016659720774860024
Corrected 20%,0.2,10.0,3.0,none,0.0,55,45,54.83841864590413,45.16158135409587,0.9979,53,56,0.000264297181218415
Corrected 20%,0.2,10.0,4.0,none,0.0,54,46,54.4363814312768,45.5636185687232,0.9952,53,56,0.0003990388452268787
Corrected 20%,0.2,10.0,5.0,none,0.0,53,47,54.02234088432748,45.97765911567252,0.9890666666666666,52,56,0.0006003830875797989
Corrected 20%,0.2,0.0,0.0,shared,1.0,51,49,50.028207104267956,49.971792895732044,0.3875,48,52,0.0028127314719562785
Corrected 20%,0.2,2.0,0.0,shared,1.0,51,49,51.3206180979157,48.6793819020843,0.6942666666666667,50,53,0.002659952770396636
Corrected 20%,0.2,4.0,0.0,shared,1.0,53,47,52.55307590797608,47.44692409202392,0.9031666666666667,51,54,0.0017074019141070144
Corrected 20%,0.2,6.0,0.0,shared,1.0,53,47,53.73000057312639,46.26999942687361,0.9821,52,55,0.0007654974417549246
Corrected 20%,0.2,8.0,0.0,shared,1.0,55,45,54.86458602481268,45.13541397518732,0.9976666666666667,53,56,0.00027856111770362916
Corrected 20%,0.2,10.0,0.0,shared,1.0,56,44,55.969650331435844,44.030349668564156,0.9998,54,58,8.164149271866971e-05
Corrected 20%,0.2,0.0,0.0,independent,1.0,51,49,50.02899265353116,49.97100734646884,0.38303333333333334,48,52,0.002806651616481158
Corrected 20%,0.2,2.0,0.0,independent,1.0,51,49,51.32191445012443,48.67808554987557,0.7032333333333334,50,53,0.0026375254325612498
Corrected 20%,0.2,4.0,0.0,independent,1.0,53,47,52.55447778517269,47.44552221482731,0.9111,51,54,0.0016431351131297753
Corrected 20%,0.2,6.0,0.0,independent,1.0,53,47,53.73134690818454,46.26865309181546,0.9852,52,55,0.0006971599529519758
Corrected 20%,0.2,8.0,0.0,independent,1.0,55,45,54.86593001180543,45.13406998819457,0.9984666666666666,53,56,0.00022590427340079804
Corrected 20%,0.2,10.0,0.0,independent,1.0,56,44,55.97108640727697,44.02891359272303,0.9999333333333333,54,58,4.7138880704507926e-05
Corrected 20%,0.2,0.0,0.0,shared,2.0,51,49,50.018432919161256,49.981567080838744,0.39966666666666667,48,52,0.002828033605541857
Corrected 20%,0.2,2.0,0.0,shared,2.0,51,49,51.30444060597857,48.69555939402143,0.6735,49,53,0.002707383423159712
Corrected 20%,0.2,4.0,0.0,shared,2.0,53,47,52.534481221167404,47.465518778832596,0.8775333333333334,51,54,0.0018926928102769537
Corrected 20%,0.2,6.0,0.0,shared,2.0,53,47,53.711636924744184,46.288363075255816,0.9695,52,55,0.000992803270206808
Corrected 20%,0.2,8.0,0.0,shared,2.0,55,45,54.84737752166784,45.15262247833216,0.9949333333333333,53,57,0.0004099185104202847
Corrected 20%,0.2,10.0,0.0,shared,2.0,56,44,55.95359714621097,44.04640285378903,0.9994,54,58,0.00014137892346457266
Corrected 20%,0.2,0.0,0.0,independent,2.0,51,49,50.02127923765953,49.97872076234047,0.38426666666666665,48,52,0.0028083553642393355
Corrected 20%,0.2,2.0,0.0,independent,2.0,51,49,51.30931817817654,48.69068182182346,0.6981333333333334,50,53,0.0026504287843178774
Corrected 20%,0.2,4.0,0.0,independent,2.0,53,47,52.539899261184914,47.460100738815086,0.9062333333333333,51,54,0.0016829981074349518
Corrected 20%,0.2,6.0,0.0,independent,2.0,53,47,53.716959713320605,46.283040286679395,0.9830333333333333,52,55,0.0007456272278846606
Corrected 20%,0.2,8.0,0.0,independent,2.0,55,45,54.852727520433426,45.147272479566574,0.9984333333333333,53,56,0.00022834274108762261
Corrected 20%,0.2,10.0,0.0,independent,2.0,56,44,55.95927058796565,44.04072941203435,0.9998666666666667,54,58,6.666222207406052e-05
Corrected 20%,0.2,0.0,0.0,shared,3.0,51,49,50.00375034617787,49.99624965382213,0.4115,48,52,0.0028411719999558867
Corrected 20%,0.2,2.0,0.0,shared,3.0,51,49,51.2794406177126,48.7205593822874,0.6499333333333334,49,53,0.0027539062895915417
Corrected 20%,0.2,4.0,0.0,shared,3.0,53,47,52.505040366636095,47.494959633363905,0.8419,50,55,0.0021063743731825073
Corrected 20%,0.2,6.0,0.0,shared,3.0,53,47,53.68187568229879,46.31812431770121,0.9473,52,56,0.0012899962532245326
Corrected 20%,0.2,8.0,0.0,shared,3.0,55,45,54.81905541665567,45.18094458334433,0.9871666666666666,53,57,0.0006498368741176234
Corrected 20%,0.2,10.0,0.0,shared,3.0,56,44,55.927038307945594,44.072961692054406,0.9977,54,58,0.00027656885821316236
Corrected 20%,0.2,0.0,0.0,independent,3.0,51,49,50.00916423451284,49.99083576548716,0.38333333333333336,48,52,0.0028070677992577293
Corrected 20%,0.2,2.0,0.0,independent,3.0,51,49,51.289380681682864,48.710619318317136,0.6902333333333334,50,53,0.002669652155174833
Corrected 20%,0.2,4.0,0.0,independent,3.0,53,47,52.516556769263914,47.483443230736086,0.9,51,54,0.0017320508075688772
Corrected 20%,0.2,6.0,0.0,independent,3.0,53,47,53.69357083316492,46.30642916683508,0.9806,52,55,0.0007963173571719584
Corrected 20%,0.2,8.0,0.0,independent,3.0,55,45,54.830944086805374,45.169055913194626,0.9981333333333333,53,56,0.00024921090279936514
Corrected 20%,0.2,10.0,0.0,independent,3.0,56,44,55.93954310579599,44.06045689420401,0.9999,54,58,5.7732140095441055e-05
Corrected 50%,0.5,0.0,-5.0,none,0.0,53,47,52.313783641629186,47.686216358370814,0.8678333333333333,51,54,0.0019553229817508315
Corrected 50%,0.5,0.0,-4.0,none,0.0,52,48,51.78770585006086,48.21229414993914,0.7836,50,54,0.0023774709251639654
Corrected 50%,0.5,0.0,-3.0,none,0.0,51,49,51.24374101863326,48.75625898136674,0.6747,49,53,0.002704809974841116
Corrected 50%,0.5,0.0,-2.0,none,0.0,51,49,50.68511612846966,49.31488387153034,0.5504,49,52,0.0028720482818597134
Corrected 50%,0.5,0.0,-1.0,none,0.0,51,49,50.11574012274528,49.88425987725472,0.4160333333333333,48,52,0.0028457547264237235
Corrected 50%,0.5,0.0,0.0,none,0.0,51,49,49.540096149995584,50.459903850004416,0.28946666666666665,48,51,0.002618369184279632
Corrected 50%,0.5,0.0,1.0,none,0.0,48,52,48.96307914455933,51.03692085544067,0.1879,47,51,0.0022553166074855214
Corrected 50%,0.5,0.0,2.0,none,0.0,48,52,48.38978874682204,51.61021125317796,0.11076666666666667,47,50,0.0018119732542380624
Corrected 50%,0.5,0.0,3.0,none,0.0,48,52,47.82529571810962,52.17470428189038,0.0594,46,50,0.0013646933721536132
Corrected 50%,0.5,0.0,4.0,none,0.0,48,52,47.2744049115295,52.7255950884705,0.028133333333333333,46,49,0.0009546700806891159
Corrected 50%,0.5,0.0,5.0,none,0.0,47,53,46.74143840936179,53.25856159063821,0.012333333333333333,45,48,0.0006372132615857432
Corrected 50%,0.5,1.0,-5.0,none,0.0,53,47,52.960483584409616,47.039516415590384,0.9351333333333334,51,55,0.001421958534583225
Corrected 50%,0.5,1.0,-4.0,none,0.0,53,47,52.458057813576175,47.541942186423825,0.8851333333333333,51,54,0.0018409446447911423
Corrected 50%,0.5,1.0,-3.0,none,0.0,52,48,51.93502550925017,48.06497449074983,0.8085,50,54,0.002271766933468308
Corrected 50%,0.5,1.0,-2.0,none,0.0,52,48,51.39377627124027,48.60622372875973,0.7057666666666667,50,53,0.0026309699028361443
Corrected 50%,0.5,1.0,-1.0,none,0.0,51,49,50.83743208081219,49.16256791918781,0.5844666666666667,49,53,0.0028452614538458047
Corrected 50%,0.5,1.0,0.0,none,0.0,51,49,50.269801615551714,49.730198384448286,0.44943333333333335,48,52,0.0028719506276061583
Corrected 50%,0.5,1.0,1.0,none,0.0,51,49,49.69528083206497,50.30471916793503,0.32126666666666664,48,51,0.0026960118419346478
Corrected 50%,0.5,1.0,2.0,none,0.0,48,52,49.11869931395104,50.88130068604896,0.21236666666666668,47,51,0.002361264248628656
Corrected 50%,0.5,1.0,3.0,none,0.0,48,52,48.54512099743741,51.45487900256259,0.12886666666666666,47,50,0.0019344254003785283
Corrected 50%,0.5,1.0,4.0,none,0.0,48,52,47.9796161509681,52.0203838490319,0.0709,46,50,0.0014818140909034442
Corrected 50%,0.5,1.0,5.0,none,0.0,48,52,47.42702678286363,52.57297321713637,0.034633333333333335,46,49,0.0010556809106852247
Corrected 50%,0.5,2.0,-5.0,none,0.0,53,47,53.576624483421455,46.423375516578545,0.9723666666666667,52,55,0.000946391959359725
Corrected 50%,0.5,2.0,-4.0,none,0.0,53,47,53.099615463293105,46.900384536706895,0.9458333333333333,51,55,0.0013068108622251464
Corrected 50%,0.5,2.0,-3.0,none,0.0,53,47,52.600223248466264,47.399776751533736,0.9012333333333333,51,54,0.0017225157205109647
Corrected 50%,0.5,2.0,-2.0,none,0.0,52,48,52.08001000087425,47.91998999912575,0.8306333333333333,50,54,0.0021654991640796422
Corrected 50%,0.5,2.0,-1.0,none,0.0,52,48,51.541263821394566,48.458736178605434,0.7357666666666667,50,53,0.002545676589100881
Corrected 50%,0.5,2.0,0.0,none,0.0,51,49,50.98700268667088,49.01299731332912,0.6180333333333333,49,53,0.002805162694166016
Corrected 50%,0.5,2.0,1.0,none,0.0,51,49,50.42093506608095,49.57906493391905,0.48306666666666664,49,52,0.0028850953896548044
Corrected 50%,0.5,2.0,2.0,none,0.0,51,49,49.84736848549983,50.15263151450017,0.35123333333333334,48,52,0.0027560145070305714
Corrected 50%,0.5,2.0,3.0,none,0.0,49,51,49.27106444962374,50.72893555037626,0.2368,47,51,0.0024544229464377163
Corrected 50%,0.5,2.0,4.0,none,0.0,48,52,48.697046996869375,51.302953003130625,0.1467,47,50,0.0020427033558497914
Corrected 50%,0.5,2.0,5.0,none,0.0,48,52,48.1303804909304,51.8696195090696,0.08316666666666667,46,50,0.0015942602487488487
Corrected 50%,0.5,3.0,-5.0,none,0.0,54,46,54.162848978796525,45.837151021203475,0.9904666666666667,53,56,0.000561024327722332
Corrected 50%,0.5,3.0,-4.0,none,0.0,54,46,53.71202728590128,46.28797271409872,0.9780666666666666,52,55,0.0008456213144235475
Corrected 50%,0.5,3.0,-3.0,none,0.0,53,47,53.23792758575165,46.76207241424835,0.9549,52,55,0.0011981373043186666
Corrected 50%,0.5,3.0,-2.0,none,0.0,53,47,52.74133551717489,47.25866448282511,0.9149333333333334,51,54,0.0016106968356262128
Corrected 50%,0.5,3.0,-1.0,none,0.0,52,48,52.22371978614441,47.77628021385559,0.8512,51,54,0.002054738912854867
Corrected 50%,0.5,3.0,0.0,none,0.0,52,48,51.68726843800504,48.31273156199496,0.7610666666666667,50,53,0.0024620059271222693
Corrected 50%,0.5,3.0,1.0,none,0.0,51,49,51.134896457830706,48.865103542169294,0.6478,49,53,0.002757747631673355
Corrected 50%,0.5,3.0,2.0,none,0.0,51,49,50.570212267346186,49.429787732653814,0.5174333333333333,49,52,0.0028849961229834658
Corrected 50%,0.5,3.0,3.0,none,0.0,51,49,49.99743390538782,50.00256609461218,0.3832,48,52,0.0028068829687038963
Corrected 50%,0.5,3.0,4.0,none,0.0,49,51,49.421252307200824,50.578747692799176,0.2623666666666667,48,51,0.0025398845045191123
Corrected 50%,0.5,3.0,5.0,none,0.0,48,52,48.8466476747447,51.1533523252553,0.1677,47,51,0.0021569786739789524
Corrected 50%,0.5,4.0,-5.0,none,0.0,56,44,54.72075710605817,45.27924289394183,0.9966333333333334,53,56,0.000334431468925109
Corrected 50%,0.5,4.0,-4.0,none,0.0,55,45,54.29599501788523,45.70400498211477,0.9923,53,56,0.0005046685380854791
Corrected 50%,0.5,4.0,-3.0,none,0.0,54,46,53.84786037050806,46.15213962949194,0.9821333333333333,52,55,0.0007647973345684227
Corrected 50%,0.5,4.0,-2.0,none,0.0,53,47,53.37643266897322,46.62356733102678,0.9624,52,55,0.001098275011096947
Corrected 50%,0.5,4.0,-1.0,none,0.0,53,47,52.882413469008554,47.117586530991446,0.9270666666666667,51,55,0.0015012668230777876
Corrected 50%,0.5,4.0,0.0,none,0.0,52,48,52.36717943120346,47.63282056879654,0.8702666666666666,51,54,0.0019399535695092944
Corrected 50%,0.5,4.0,1.0,none,0.0,52,48,51.83281994054935,48.16718005945065,0.7862666666666667,50,54,0.0023667938619966857
Corrected 50%,0.5,4.0,2.0,none,0.0,51,49,51.282148020813715,48.717851979186285,0.6774,50,53,0.002698945720091458
Corrected 50%,0.5,4.0,3.0,none,0.0,51,49,50.71867230525433,49.28132769474567,0.5493666666666667,49,52,0.0028726464698498387
Corrected 50%,0.5,4.0,4.0,none,0.0,51,49,50.146520467229365,49.853479532770635,0.4170333333333333,48,52,0.002846732233176736
Corrected 50%,0.5,4.0,5.0,none,0.0,49,51,49.57031061888205,50.42968938111795,0.29136666666666666,48,51,0.0026234337055483998
Corrected 50%,0.5,5.0,-5.0,none,0.0,56,44,55.25278808252949,44.74721191747051,0.9991,54,57,0.00017312712092563775
Corrected 50%,0.5,5.0,-4.0,none,0.0,56,44,54.85315981085378,45.14684018914622,0.9976666666666667,53,56,0.00027856111770362916
Corrected 50%,0.5,5.0,-3.0,none,0.0,55,45,54.430777001983024,45.569222998016976,0.9941,53,56,0.00044216098124250384
Corrected 50%,0.5,5.0,-2.0,none,0.0,54,46,53.98509032934858,46.01490967065142,0.9858333333333333,52,56,0.0006822993532221816
Corrected 50%,0.5,5.0,-1.0,none,0.0,53,47,53.51610415774033,46.48389584225967,0.9689,52,55,0.0010022107230185347
Corrected 50%,0.5,5.0,0.0,none,0.0,53,47,53.02443711047883,46.97556288952117,0.9384333333333333,51,55,0.0013877585311359972
Corrected 50%,0.5,5.0,1.0,none,0.0,52,48,52.51137514490692,47.48862485509308,0.8872,51,54,0.0018264369685264258
Corrected 50%,0.5,5.0,2.0,none,0.0,52,48,51.978910339855304,48.021089660144696,0.8094333333333333,50,54,0.0022675317875186242
Corrected 50%,0.5,5.0,3.0,none,0.0,51,49,51.42975480562314,48.57024519437686,0.7079333333333333,50,53,0.0026252855647141125
Corrected 50%,0.5,5.0,4.0,none,0.0,51,49,50.86731774088855,49.13268225911145,0.5829333333333333,49,53,0.0028467646092960935
Corrected 50%,0.5,5.0,5.0,none,0.0,51,49,50.29563574837026,49.70436425162974,0.45056666666666667,49,52,0.0028726082547373536
Corrected 50%,0.5,6.0,-5.0,none,0.0,56,44,55.762101422338645,44.237898577661355,0.9996333333333334,54,57,0.00011053388955763474
Corrected 50%,0.5,6.0,-4.0,none,0.0,56,44,55.38598652378627,44.61401347621373,0.9992,54,57,0.00016323398338989985
Corrected 50%,0.5,6.0,-3.0,none,0.0,56,44,54.98835580542192,45.01164419457808,0.9980333333333333,53,57,0.00025578629679799073
Corrected 50%,0.5,6.0,-2.0,none,0.0,56,44,54.56811330676983,45.43188669323017,0.9952333333333333,53,56,0.00039765753924516446
Corrected 50%,0.5,6.0,-1.0,none,0.0,54,46,54.12464302726106,45.87535697273894,0.9889333333333333,52,56,0.0006039921510404905
Corrected 50%,0.5,6.0,0.0,none,0.0,53,47,53.657875144197206,46.342124855802794,0.9750333333333333,52,55,0.0009008020911428926
Corrected 50%,0.5,6.0,1.0,none,0.0,53,47,53.16834646011799,46.83165353988201,0.9476333333333333,51,55,0.001286136318447477
Corrected 50%,0.5,6.0,2.0,none,0.0,52,48,52.65725351749484,47.34274648250516,0.9034666666666666,51,54,0.001705038111879897
Corrected 50%,0.5,6.0,3.0,none,0.0,52,48,52.12649240946976,47.87350759053024,0.8326666666666667,50,54,0.002155093879539736
Corrected 50%,0.5,6.0,4.0,none,0.0,51,49,51.57867539870175,48.42132460129825,0.7347333333333333,50,53,0.002548857667153544
Corrected 50%,0.5,6.0,5.0,none,0.0,51,49,51.01711269366166,48.98288730633834,0.6164,49,53,0.002807436790621177
Corrected 50%,0.5,7.0,-5.0,none,0.0,56,44,56.252442401227135,43.747557598772865,0.9999666666666667,55,58,3.3332777773146234e-05
Corrected 50%,0.5,7.0,-4.0,none,0.0,56,44,55.89764208687063,44.10235791312937,0.9996666666666667,54,57,0.00010539168566545552
Corrected 50%,0.5,7.0,-3.0,none,0.0,56,44,55.52308203993615,44.47691796006385,0.9993,54,57,0.00015269905042272243
Corrected 50%,0.5,7.0,-2.0,none,0.0,56,44,55.12721236469781,44.87278763530219,0.9985333333333334,54,57,0.00022094611375895142
Corrected 50%,0.5,7.0,-1.0,none,0.0,56,44,54.70887966108624,45.29112033891376,0.9961666666666666,53,56,0.0003567743866408626
Corrected 50%,0.5,7.0,0.0,none,0.0,54,46,54.2674022886647,45.7325977113353,0.9918333333333333,53,56,0.0005196143512972613
Corrected 50%,0.5,7.0,1.0,none,0.0,53,47,53.80263721626206,46.19736278373794,0.9795333333333334,52,55,0.0008174713495942266
Corrected 50%,0.5,7.0,2.0,none,0.0,53,47,53.315040517205944,46.684959482794056,0.9562,52,55,0.0011815464442839303
Corrected 50%,0.5,7.0,3.0,none,0.0,52,48,52.80572056730122,47.19427943269878,0.9167,51,55,0.0015954216788464843
Corrected 50%,0.5,7.0,4.0,none,0.0,52,48,52.276478767362725,47.723521232637275,0.8518333333333333,51,54,0.0020511241272007856
Corrected 50%,0.5,7.0,5.0,none,0.0,52,48,51.7298286160333,48.2701713839667,0.7614666666666666,50,54,0.0024605905945675063
Corrected 50%,0.5,8.0,-5.0,none,0.0,56,44,56.727973919353275,43.272026080646725,1.0,55,58,0.0
Corrected 50%,0.5,8.0,-4.0,none,0.0,56,44,56.39185299842989,43.60814700157011,1.0,55,58,0.0
Corrected 50%,0.5,8.0,-3.0,none,0.0,56,44,56.038121233059854,43.961878766940146,0.9997666666666667,55,58,8.818142073567486e-05
Corrected 50%,0.5,8.0,-2.0,none,0.0,56,44,55.66488564741992,44.33511435258008,0.9995,54,57,0.00012906716597698852
Corrected 50%,0.5,8.0,-1.0,none,0.0,56,44,55.27055057763167,44.72944942236833,0.9988333333333334,54,57,0.00019708759098055348
Corrected 50%,0.5,8.0,0.0,none,0.0,56,44,54.85390665044955,45.14609334955045,0.9968333333333333,53,56,0.00032437832279037354
Corrected 50%,0.5,8.0,1.0,none,0.0,54,46,54.41420772107561,45.58579227892439,0.9936,53,56,0.0004603998262380197
Corrected 50%,0.5,8.0,2.0,none,0.0,53,47,53.951238573410166,46.048761426589834,0.9840333333333333,52,56,0.0007236880594616772
Corrected 50%,0.5,8.0,3.0,none,0.0,53,47,53.46537563980799,46.53462436019201,0.9639333333333333,52,55,0.0010765045629601737
Corrected 50%,0.5,8.0,4.0,none,0.0,53,47,52.95764034949234,47.04235965050766,0.9287333333333333,51,55,0.0014853476460511292
Corrected 50%,0.5,8.0,5.0,none,0.0,52,48,52.42974068271745,47.57025931728255,0.8710333333333333,51,54,0.0019350647323845573
